,IDSong,F0525,F1152,ORIGINAL-TEXTURE-Musical Layers (Mean),F1166,F0133,F0136,F0507,ORIGINAL-TEXTURE-Musical Layers (Std),F0404,ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Mean),F0945,F1151,F1497,F0529,ORIGINAL-TEXTURE-State Transitions ML1 -> ML0 (Per Sec),F0151,F1194,F0121,F0927,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Extent (Std),ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Higher Notes Coverage (C4+),F0438,F1489,F0247,F0021,F0246,F1089,F0469,ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Max),ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Rate (Kurtosis),F0772,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Kurtosis),ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato to Non Vibrato Notes Ratio,F0909,F1071,F0466,F1077,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Min),F0010,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Length (Kurtosis),F0437,F0013,F0526,VOICE-TEXTURE-State Transitions ML0 -> ML1 (Per Sec),ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Rate (Std),F0778,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Std),F0109,F1550,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Extent (Kurtosis),ORIGINAL-TEXTURE-Musical Layers (Max),F1065,ORIGINAL-TEXTURE-ML1-Monophonic Texture (Percentage),F0946,F1475,F0113,F0753,F1053,F0407,F1059,F0110,ORIGINAL-TEXTURE-State Transitions ML2 -> ML3 (Per Sec),F0770,F1441,ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Direction (Up),F0958,F0911,F0406,F0917,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Length (Skewness),ORIGINAL-EXPRESSIVE_TECHNIQUES-ART-Other Notes Duration (Mean),F0155,F0891,ORIGINAL-TEXTURE-State Transitions ML1 -> ML2 (Per Sec),F1537,ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Extent (Std),F0116,F1483,F1096,F0776,ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Min),F1419,F1090,F1486,F1469,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Higher Notes Coverage (C4+),F1455,ORIGINAL-VAT-Probability of Creaky Voice (Skewness),F0897,F0251,F1574,F0011,F0905,F0899,ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Length (Std),F0328,F1101,F0782,F0923,ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Slope (Std),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Class
226,MT0003778826,3.0238,31.16,2.0243,1876800,0.38006,2.4004,0.27853,0.94928,0.1228,5419.2,0.39672,32.017,0.020098,7.1745,0.23279,0.040376,2.4671,548.97,0.39607,14.936,0.26993,0.65746,0.10678,0.052422,2.7757,0.43433,5.6036,0.37313,6659.3,2.3154,0.044391,1.7031,0.16327,0.4559,4.7758,0.082803,4.8243,4466.6,81.668,4.397,4.6849,978.56,1.1171,1.1978,0.60279,0.048862,208.39,0.099979,0.24676,2.7182,5,4.3945,0.33243,0.17439,0.11707,0.25563,0.20458,3.3218,0.88811,3.8414,-0.064642,1.297,0.36896,-1.3451,0.18182,0.17129,0.054228,2.1317,0.34282,1.5712,0.46324,0.71358,0.4889,1.4965,0.0012911,84.538,0.8011,1.177,2.9223,0.48859,4367.8,0.16663,2.4485,0.96256,-1.5413,0.38877,-0.98835,0.0015691,0.49859,0.23938,-1.3154,2.3721,-0.046533,0.0045501,0.16151,0.7494,5.9346,0.69199,0.39053,1309.3,-45.842945,80.961815,-21.066713,41.10972,-5.050834,13.8115,-11.467817,16.497192,-11.497746,18.745108,-12.8446245,8.142854,-6.108985,11.796901,-10.285699,11.369338,-13.5278,9.707778,-7.0577626,6.235308,-12.258874,1.9709191,-6.9012294,6.3971624,-0.051214952,2.766571,-5.0456166,4.2534747,-3.8011982,2.0225947,-1.8829691,1.495575,-1.1074699,2.7984061,-3.0191529,-0.26591647,-3.0405266,-1.698024,-3.312244,-2.1537962,Q4
227,MT0003782002,2.0061,34.936,0.90907,2257600,0.24661,1.6273,0.28193,0.81454,0.094574,5588.4,0.53735,31.498,-0.53868,3.8277,0.56535,0.026661,2.2191,436.11,0.5684,0.0,0.51051,0.39205,0.039711,0.039638,2.8761,0.45779,3.9823,0.16009,6675.7,0.0,0.024808,0.0,0.055556,0.58531,3.4245,0.046667,3.7173,4803.6,70.462,0.0,4.4894,588.46,0.64652,1.0314,0.0,0.036347,0.0,0.064147,0.17543,0.0,3,2.9893,0.42336,0.11382,0.13693,0.43817,0.20104,2.8894,0.53636,2.8289,0.2469,0.33256,0.46838,-1.7467,0.0,0.099497,-0.27763,1.7178,-0.18403,0.0,0.19156,0.80301,0.62926,1.1972,0.012733,0.0,0.70882,2.2478,1.2992,0.60183,4803.1,0.13894,1.1968,0.69396,-2.2406,1.0,-1.8343,-1.0035,0.60373,0.27529,-1.2866,0.90705,-0.4263,-0.2211,0.0,0.47437,4.1331,0.69337,-0.14364,0.0,-23.721104,81.0698,-37.46299,54.05177,-1.6253868,17.880348,-10.926635,16.368729,-2.8467445,6.725875,-7.572642,14.233552,-13.159661,7.4476275,-10.56372,8.918735,-7.6329994,4.193668,-6.2622294,8.005003,-7.584577,0.13931169,-3.0947654,0.85915077,-10.399302,-2.8234296,-5.2636056,-0.6078892,-2.4914513,-1.9677731,-3.9280133,-1.7709999,-4.1160984,-1.7456383,-1.3507987,-2.6718073,-3.5778868,0.13311817,-0.01844215,0.016156418,Q2
228,MT0003787478,3.1597,33.854,1.3558,1494400,0.65378,2.8594,0.25639,0.90196,0.27956,5198.0,0.44848,34.606,0.36307,7.3876,1.6295,0.059323,4.5354,1008.7,0.47363,8.9046,0.56921,0.76065,0.16366,0.041153,3.8124,0.41057,4.8198,0.26111,6253.6,1.4649,0.065673,1.2757,0.12903,0.49616,3.9859,0.079787,4.1672,5034.4,158.65,1.1829,4.8201,1353.9,1.5158,2.695,0.67815,0.070061,180.6,0.14676,0.25513,1.6152,5,3.7453,0.4527,0.1762,0.095954,0.20116,0.16647,3.2137,1.3237,3.4377,0.26597,1.3302,0.30952,-1.2164,0.66667,0.15435,-0.13991,3.3503,-0.19678,-0.11153,0.25418,0.67734,0.50016,2.6272,0.0078971,35.793,0.45474,2.3789,2.4919,0.4582,4690.3,0.31051,2.1537,1.588,-0.72786,0.82511,-0.83661,-0.78787,0.48422,0.25328,-1.0635,1.6815,-0.21609,-0.088821,0.052245,0.68465,4.7064,0.6577,-0.17655,849.49,-45.08234,75.06402,0.86934143,21.455593,-5.1421466,21.47421,-10.340998,19.969831,-5.626733,16.158892,-3.8628356,15.176499,-6.0667744,12.514146,-5.5313697,9.435654,-9.501756,9.140744,-7.07577,7.9991813,-1.3386937,9.397368,-0.10939409,6.924933,-3.1975477,5.118871,-5.198109,2.5274649,-5.0987105,-0.318272,-5.7765303,-0.43652824,-4.9422927,-1.0698485,-3.4044278,-0.52329046,-3.1358807,-0.8093195,-2.7875664,-0.9101997,Q2
229,MT0003788939,3.1055,36.802,1.7324,3350600,1.0469,7.4852,0.3362,0.95498,0.20724,5830.0,0.49167,37.021,0.46182,12.859,0.53209,0.06761,2.5431,932.99,0.4663,25.506,0.46059,1.398,0.26262,0.029764,3.1436,0.45579,4.5895,0.61514,6505.5,1.3125,0.062386,4.7729,0.21429,0.49919,4.2087,0.056904,4.1225,5006.8,169.69,2.8066,5.6353,2692.2,1.9195,1.3974,1.0133,0.063149,209.72,0.1627,0.19893,2.1799,5,3.7448,0.35483,0.16179,0.10461,0.027619,0.22184,3.2257,1.2076,3.3948,-1.069,1.4633,0.26384,-0.69858,0.42857,0.13741,-0.0051304,3.1407,-0.12787,0.92639,0.28444,0.50669,0.54115,1.8956,0.0063713,122.84,0.69233,2.079,1.9477,0.37978,5002.7,0.27435,2.0626,3.0221,-0.36004,0.90426,-1.4324,-1.3959,0.5025,0.27804,-0.94286,8.1048,-0.030986,-0.010596,0.055981,0.7666,4.5453,0.5561,-0.13072,1778.5,-9.928958,76.81609,-13.408211,20.46311,-6.335586,22.523033,-12.17202,20.4842,-10.191004,14.379435,-6.3858743,13.906268,-8.788632,8.895014,-9.189639,7.750561,-10.417471,8.571618,-6.39681,7.43588,-4.8586264,7.2940364,-3.2422924,6.636117,-2.542758,4.161513,-5.4868665,0.44500682,-4.9863453,1.5540231,-1.0545114,3.3313043,-4.2187357,-0.5354576,-3.2506537,1.0559386,-1.8589505,-0.6239819,-2.4195223,1.5348619,Q1
230,MT0003794106,1.938,30.191,1.5917,3322900,0.41657,2.0483,0.35319,0.84426,0.19371,6145.5,0.48452,29.933,0.60577,5.4772,0.79814,0.040282,2.039,667.17,0.44072,12.611,0.58785,0.51875,0.072706,0.025126,1.7725,0.4587,4.5661,0.25764,6796.9,1.2569,0.048228,1.9718,0.21053,0.43337,4.1494,0.052209,4.32,4407.7,141.85,1.7665,5.0568,1707.9,1.2609,1.2976,1.2571,0.05086,299.49,0.10088,0.23799,3.4915,5,3.7831,0.3973,0.14948,0.11016,0.3261,0.20718,3.4883,1.1355,3.745,-0.3539,1.1972,0.35773,-0.73335,0.85714,0.15369,0.18859,3.2057,0.10061,0.34037,0.31079,0.71232,0.53427,1.9621,0.0032925,102.73,1.7939,1.9279,1.9653,0.48867,5251.4,0.2104,1.6976,0.72706,-1.8638,0.26452,-1.2386,-0.16205,0.53942,0.26883,-0.83737,3.6816,-0.02909,-0.19738,0.051346,0.6755,5.2609,0.71179,0.11822,1028.8,-91.23975,61.007584,-11.616788,43.09465,-11.600917,15.787003,-7.6068554,16.46984,-2.4219968,18.350443,-7.9861903,18.274155,-7.6500325,12.548567,-8.536935,7.750181,-10.22228,8.397178,-6.645045,6.8919287,-5.199732,3.8761795,-6.106637,5.433926,-2.9193537,5.0852838,-1.4872857,-1.1065857,-6.606086,-1.308321,-2.8433454,-0.66435224,-3.272645,-0.16890731,-2.4585075,-0.89660597,-3.1934204,-2.1025116,-1.5078285,-0.2538548,Q1
231,MT0003807077,4.1144,36.685,2.4524,1402200,0.75135,2.8838,0.25147,1.1409,0.18066,6303.6,0.53847,35.388,0.65074,7.3444,0.13287,0.062648,3.8858,888.79,0.50469,18.053,0.30448,0.86263,0.27086,0.033334,4.9111,0.45084,3.8678,0.4361,6745.2,1.5,0.070014,1.5,0.050847,0.46155,3.886,0.098742,3.4544,5071.8,230.49,1.5,4.8139,1925.4,1.4276,0.53149,0.097127,0.057159,728.52,0.1436,0.1594,1.5,5,3.9156,0.12341,0.12615,0.13323,0.15489,0.21595,3.728,1.1511,3.9787,0.28285,2.4913,0.35427,-2.1713,0.0,0.11496,0.3306,2.4071,0.62715,0.65201,0.32674,0.58391,0.50049,1.063,0.010206,0.0,1.4826,1.3925,1.4442,0.46078,5612.2,0.26301,1.1811,2.7932,-0.70315,1.0,-0.59457,-1.2819,0.46853,0.33903,-1.5229,1.2132,0.1489,0.32853,0.0,0.83794,4.4278,0.69147,-0.0080116,0.0,0.24281263,94.50052,-16.895418,9.672968,-24.630241,20.950665,-10.5721855,24.42224,-13.7709255,24.726057,-4.991242,20.058554,-8.36938,9.368231,-12.160687,9.385527,-7.337044,8.518388,-7.336609,-0.46951094,-9.579429,9.225754,0.86532944,10.258386,-0.7693952,4.727449,-3.0942974,2.5072918,-4.7149816,-1.9902594,-3.343966,4.121206,5.5162024,3.194652,-0.84542376,-5.487127,-3.4609783,-0.8405698,-0.31130806,-1.7861601,Q2
232,MT0003863509,4.603,20.063,2.4726,817590,0.56611,3.7416,0.18762,1.3513,0.07777,5153.5,0.35117,19.619,0.70488,9.1926,0.39907,0.046498,2.1282,515.79,0.33617,19.823,0.2949,1.1846,0.1476,0.060144,2.3744,0.40321,6.4277,0.3455,6471.5,3.0856,0.058607,3.1861,0.21569,0.4129,5.1185,0.056826,5.0819,3845.6,130.54,2.7701,4.8489,1559.9,1.6609,0.89832,0.86845,0.064292,498.15,0.12906,0.25547,2.3291,6,4.3817,0.27568,0.18384,0.096809,0.17371,0.20577,3.6674,1.2139,3.9174,0.40152,0.89791,0.3303,-0.60572,0.6,0.20041,0.28656,2.8996,0.30155,0.89198,0.44634,0.6944,0.47817,1.4965,1.5808e-05,90.483,0.87504,1.5285,3.0375,0.46969,4537.5,0.17647,2.8007,1.0705,-1.8195,0.51935,-0.265,0.34967,0.43244,0.19509,-0.89958,3.682,0.23303,0.17253,0.044108,0.86835,7.968,0.53506,0.43803,758.15,-113.18431,117.297295,-42.73115,37.752846,-3.8068924,14.304529,-10.853178,17.15216,-18.708847,14.19829,-12.904567,7.7243276,-2.4922562,1.3932607,-2.3738017,2.280524,-4.7887897,1.9080184,-0.092358164,-2.1506913,-5.740594,0.6474141,-0.08035507,2.090518,-0.48198205,0.03877547,-1.3618116,-2.1633368,-2.5551407,1.2924179,-1.477948,-4.145814,-2.4809144,-1.6063156,-0.114392705,-0.97862387,-0.9540726,1.2070327,1.556297,-5.308299,Q3
233,MT0003900455,4.8923,19.579,1.7977,249430,0.83705,7.7043,0.077253,1.0036,0.097546,4246.3,0.49832,17.788,1.8301,13.213,0.59861,0.091401,7.0795,582.28,0.50888,21.134,0.14831,0.96268,0.30061,0.047478,2.9095,0.42897,4.4047,0.48894,5464.5,1.5,0.058959,1.5,0.083333,0.50206,3.8977,0.082611,4.1733,4927.0,161.73,1.5,5.909,1898.5,1.5791,1.3308,1.2849,0.05276,127.06,0.12864,0.25108,1.5,6,3.5345,0.28417,0.15289,0.073408,0.033723,0.13858,3.1976,1.282,3.3127,0.55696,2.1949,0.21994,0.044907,0.125,0.14815,-0.15893,3.874,-0.021872,0.69581,0.23883,0.46358,0.46143,2.1949,0.0073727,40.856,1.3141,2.8497,1.8103,0.35152,3052.1,0.19239,1.761,2.6503,-0.10234,1.0,-0.40453,-0.35646,0.51631,0.16668,-0.50871,3.3996,0.14241,-0.14227,0.057529,0.6716,4.9724,0.60002,-0.12567,352.37,-155.43378,121.04106,-10.278216,43.456455,-2.5580392,19.551321,-1.4080955,9.139981,-8.126302,7.510467,-1.3508109,5.8992076,-3.296895,1.7020541,-5.9676137,3.8192723,-0.9859343,4.886019,-5.5053434,-4.615251,-6.7230115,-2.1199555,-3.0125191,4.6322427,4.2181106,3.4573874,-5.5874434,-5.968956,-7.1812973,-4.237835,-2.6534169,-3.013839,-4.2698994,-5.7176366,-0.8364713,-3.0910928,-1.8676841,-4.937641,-3.5311215,-1.8560578,Q2
234,MT0003903675,3.3085,29.789,1.7042,1308300,0.40624,2.5813,0.2365,0.86006,0.10652,5537.3,0.46375,30.097,0.087846,7.4594,0.36581,0.03796,2.6141,513.83,0.45253,8.716,0.38604,0.69734,0.095762,0.02797,4.1469,0.4505,4.9471,0.25024,6538.2,1.9508,0.039508,1.8717,0.225,0.46631,4.2043,0.055685,4.2468,4609.4,103.08,1.6917,4.8389,1008.0,1.0684,1.231,0.72575,0.040377,235.19,0.091694,0.19153,2.5519,4,3.9707,0.43726,0.15173,0.11892,0.25913,0.22197,3.4491,0.85487,3.5313,-0.1906,1.3302,0.35815,-1.251,0.5,0.1543,0.048597,2.3535,-0.013395,0.46864,0.28396,0.70706,0.54191,2.2281,0.0080801,4.9489,0.69174,1.7749,1.8793,0.47762,4667.0,0.15336,1.9796,1.1492,-1.6109,0.68843,-0.97536,-0.88193,0.50372,0.3336,-1.0986,2.2424,-0.035005,-0.049778,0.024628,0.71997,5.253,0.66031,0.01464,834.48,-46.969765,96.89969,-37.747852,36.171066,-9.726343,14.16179,-8.636479,22.652956,-9.374731,9.887505,-14.070971,10.617269,-7.800312,5.91302,-9.299035,3.3763266,-10.698666,3.0009472,-11.765335,2.8500955,-2.2078204,3.6212537,-7.0295496,-0.19849905,-8.594971,0.52469164,-6.6996336,-0.83073294,-2.504677,1.7057067,-0.0165652,-3.2552032,-6.1895614,-2.3531158,-3.781247,-0.28708512,-3.3351676,-1.0512468,-2.7515085,-0.5581226,Q1
235,MT0003930610,7.1125,8.6406,2.8046,42248,0.56982,5.0025,0.034761,0.83284,0.019434,4220.9,0.56402,1.3825,1.1649,10.036,0.033256,0.038883,15.418,151.83,0.5779,0.0,0.023138,0.91516,0.37688,0.040666,2.4413,0.43225,3.7265,0.46545,4897.0,0.0,0.066793,0.0,0.0,0.47456,3.2957,0.067045,3.4074,0.0,75.375,0.0,6.0819,402.94,0.85854,0.19963,0.0,0.041639,0.0,0.04065,0.23262,0.0,5,3.426,0.039382,0.11452,0.0885,0.045934,0.10021,3.4468,0.58799,4.4015,1.7981,2.3612,0.20727,-1.2049,0.66667,0.13858,0.089463,1.7176,0.34719,0.0,0.65234,0.5418,0.56879,0.56535,0.01067,33.5,1.0165,0.86815,1.2299,0.32073,3896.0,0.12059,1.1168,3.2484,-0.98106,0.0,-2.1806,-1.0175,0.4171,0.30947,-1.0184,0.45215,0.69567,0.39993,0.012084,0.54452,5.5019,0.66754,-0.24181,1823.0,-291.49417,150.68716,46.292255,62.315063,-27.134697,10.578205,-21.028961,-3.6212537,-8.570846,-15.035672,2.6333752,-4.894145,2.100606,-8.711112,-15.379707,-10.009364,-8.666739,-2.7724543,-3.761166,-8.060841,-13.659056,-15.225418,-13.808633,-12.707369,-5.034178,-7.8475575,-3.64045,-6.2797103,-6.067526,1.7445142,-0.8248508,3.325452,-3.0985107,-3.9761372,-1.3829703,-1.6951848,1.5415597,-2.823813,-2.4168174,-4.1563826,Q3
236,MT0003935485,6.0855,14.941,2.5716,156390,1.0372,6.0194,0.12432,1.2176,0.15061,4508.4,0.45148,17.507,1.2057,10.608,0.16628,0.083977,6.9441,766.39,0.42727,6.4431,0.06855,1.4778,0.36694,0.068865,1.8059,0.39979,5.1294,0.67174,6987.0,1.6731,0.070202,2.3333,0.18182,0.38208,4.6181,0.13236,5.1711,4198.5,118.66,1.0011,6.1033,1497.0,1.8834,0.89832,0.87414,0.073927,1395.2,0.13489,0.38834,1.1627,6,3.6844,0.19073,0.17073,0.077291,0.044011,0.14997,4.493,1.193,3.3471,1.3577,1.2305,0.2646,-0.19004,0.25,0.14629,-0.022864,3.0048,-0.19713,0.00080343,0.91864,0.49868,0.54496,0.96442,0.001666,111.5,1.5991,1.5675,2.1134,0.37551,3044.9,0.21009,2.3436,1.8441,-0.80747,0.20488,0.024308,-0.45613,0.4026,0.18755,-0.42145,3.3709,0.16496,0.09123,0.064468,0.60257,4.6331,0.53356,-0.10072,688.79,-163.28201,131.08995,1.9115831,32.26445,3.5880551,14.58769,0.10743059,21.117416,1.5341159,17.713182,-1.3083712,5.8211336,-3.3803103,9.432836,1.1612527,5.8734837,-0.42619073,5.6822557,-5.2586784,0.8446687,0.19773778,4.437121,-1.2679299,0.9295502,-3.426905,-1.9052079,-1.9118762,-0.09253564,0.814304,3.2727056,-0.18465401,-4.060319,-7.667357,-4.976722,-4.714326,-2.525789,2.7780693,4.043062,1.045276,-2.5303278,Q3
237,MT0003949060,5.1834,25.58,3.2672,493210,0.71835,4.9269,0.078557,1.2934,0.088777,4799.4,0.43279,26.686,0.86478,9.4342,0.19954,0.063574,7.4631,715.21,0.41357,12.785,0.27748,0.65006,0.1954,0.037391,3.2774,0.43737,5.0508,0.35093,5232.6,1.5142,0.057616,1.5746,0.15152,0.46701,4.5431,0.082498,4.2537,4368.2,143.17,1.7983,5.1344,1268.8,1.2613,1.098,1.2575,0.053029,316.36,0.1193,0.27762,2.1225,7,4.1261,0.07278,0.15996,0.085912,0.08091,0.13573,3.2371,1.1747,3.7104,0.57779,2.0951,0.31809,-0.71045,1.0,0.16329,0.024683,3.2369,0.11031,0.35323,0.35333,0.6337,0.54667,1.1972,0.0030465,79.086,0.72826,1.5649,2.2563,0.42581,3796.9,0.2057,2.0757,1.6093,-1.6385,0.39659,-0.72167,-0.67727,0.52295,0.28332,-0.85888,2.0987,-0.010829,-0.16343,0.054542,1.0356,5.5433,0.6496,0.12429,468.87,-97.839195,109.954124,11.664083,36.678516,-2.1055977,20.696344,-7.391774,10.072047,-15.866601,2.0136452,-8.196958,7.7250423,-12.799891,3.669883,-10.222793,6.789705,-10.62991,7.461136,-2.1395953,4.508269,-6.307742,2.203422,-5.9168143,1.8979346,-5.1196012,0.61155325,-4.297369,1.6422203,-3.973151,0.7179513,-1.2869695,1.6124581,0.8695908,-0.7466219,-4.070469,-3.2157638,-5.4096646,-3.8701282,-3.1193948,-2.5321443,Q1
238,MT0003956612,7.048,-2.4272,2.5956,76083,1.0612,5.3747,0.056461,1.5061,0.046483,5114.1,0.50738,-5.0694,3.5274,11.259,0.53209,0.06407,5.136,323.97,0.42794,33.744,0.46745,1.4984,0.21386,0.067204,1.1705,0.38145,4.4735,0.47375,5814.8,1.0,0.07457,1.0,0.05,0.38925,4.7532,0.069662,4.5988,5412.1,214.27,1.0,6.5533,2676.3,2.1881,1.1978,0.59478,0.070997,45.359,0.098117,0.30543,1.0,7,4.1246,0.17664,0.13939,0.086294,0.055762,0.13018,3.7692,1.7207,3.7496,1.2989,2.3944,0.20908,0.42373,0.6,0.10338,0.24391,5.128,0.12338,8.461e-16,0.27322,0.52166,0.43896,1.7958,4.974e-05,29.394,2.3229,2.6701,2.3789,0.32355,4118.4,0.17469,1.772,2.0868,-0.24173,0.71094,-0.97955,-0.2597,0.42433,0.19013,0.28098,3.8258,0.23912,0.15816,0.043557,0.76623,4.5837,0.51959,-0.10917,366.66,-347.72287,150.67848,1.5813714,39.925415,-3.8578691,8.315859,1.7368405,-2.2017665,1.6494397,-4.498136,-0.72582376,-2.743552,-2.9373803,3.5307388,1.4124632,-5.2872233,-0.039860412,-2.58922,-2.724572,0.7445842,-2.3500283,-1.5108103,-1.5846823,-2.4060216,-0.027410936,-2.423521,-3.4727793,-1.1293385,-1.7299863,-3.6039402,-3.882667,-1.2408044,-0.35310692,-1.2609442,-2.6401038,-2.6854842,-2.6492121,-3.1074054,-0.081480145,-0.38719854,Q4
239,MT0003968586,0.85866,40.039,0.79691,2881600,0.14672,1.4768,0.35467,0.60479,0.10804,6266.2,0.5679,35.417,-0.26757,3.3153,0.39907,0.023697,1.7299,328.27,0.56377,0.0,0.53884,0.2994,0.03059,0.020045,3.8793,0.46697,3.798,0.09816,6936.3,0.0,0.022654,0.0,0.0,0.6188,3.3139,0.045842,3.3166,0.0,58.627,0.0,4.5074,345.2,0.59133,0.73197,0.0,0.022261,0.0,0.058151,0.18602,0.0,3,3.1041,0.61274,0.10773,0.18499,0.52756,0.2391,2.6799,0.50706,2.8401,-0.063007,0.099768,0.49604,-1.4273,0.0,0.10529,-0.29636,1.7001,-0.19573,0.0,0.0,0.80703,0.64026,0.56535,0.016795,0.0,0.65407,1.7323,1.3881,0.63985,5680.8,0.117,1.109,0.66849,-2.0456,0.0,-2.289,-1.5924,0.63213,0.40344,-1.2049,0.35279,-0.32273,-0.35871,0.0,0.37487,4.2292,0.78147,-0.026507,0.0,-9.066123,62.00453,-38.486988,50.698624,0.841263,26.059195,-5.939213,20.958836,-5.5262995,7.841994,-12.266357,11.962701,-11.047587,16.470531,-16.485634,12.691109,-6.1478877,6.7542033,-5.2361336,2.7690942,-2.719619,-0.086616755,-3.5157766,1.4792007,-6.2736354,5.8724318,-5.8827076,7.870976,-1.0479865,0.51778823,0.06553889,-0.79447335,-3.104719,0.5312058,0.014064857,-1.201808,-4.079845,-3.5458639,-0.76717466,-0.56577235,Q2
240,MT0004027946,4.0812,19.518,1.8876,1091000,0.62195,5.5106,0.18868,1.0427,0.10776,5574.4,0.339,19.522,0.52721,8.6868,0.53209,0.054597,3.0433,570.24,0.41559,14.667,0.38373,1.0194,0.32956,0.06293,2.1069,0.4159,6.1213,0.4434,6410.0,1.0,0.051322,1.0,0.052632,0.44153,4.3878,0.066031,5.1459,5024.7,118.34,1.0,6.4201,794.36,1.54,0.99814,0.71373,0.044029,1130.0,0.13286,0.21292,1.0,5,4.384,0.26988,0.2048,0.10807,0.053585,0.17945,3.5304,1.1595,3.6683,-0.22504,1.5963,0.31977,-0.26685,0.28571,0.2121,0.069108,3.9475,0.092328,0.0,0.60904,0.57626,0.50793,1.7958,0.0035842,64.218,0.69515,1.3707,2.9178,0.48408,4820.3,0.19794,2.6924,2.5333,-1.1554,0.32911,-0.24294,-0.91595,0.4278,0.1923,-0.30455,1.0379,0.21639,0.27351,0.11236,0.6516,8.3563,0.67105,0.31644,1607.5,-146.41728,106.529335,-12.8352585,41.307297,-17.162428,13.780931,-4.9168277,6.1411953,-10.989431,12.440709,-8.446913,6.9264426,-5.774282,3.3124266,-8.322584,4.8531947,-10.0595255,5.0131145,-7.9661636,4.558034,-3.461767,2.3114936,-5.2127366,1.0538011,-4.9759974,-1.0170562,-3.100518,-0.41422218,0.555288,1.7158625,-0.13434379,-2.142265,-2.8731525,-2.1250494,-0.19545767,-1.8638688,0.31307873,-0.2196821,-0.4362809,-2.4121268,Q2
241,MT0004028719,3.764,22.465,1.4749,855360,0.73887,4.8582,0.13231,0.97187,0.16878,4422.4,0.50045,18.196,1.6778,9.2364,1.4965,0.074004,5.7906,848.24,0.5065,0.0,0.086526,0.64248,0.31153,0.036443,2.8092,0.44704,4.5089,0.36952,5817.4,0.0,0.054617,0.0,0.034483,0.53893,3.8545,0.072211,3.8963,4691.1,273.64,0.0,6.1327,2520.6,1.5739,1.6968,0.0,0.052142,0.0,0.15676,0.24173,0.0,6,3.5368,0.42471,0.15047,0.094866,0.069962,0.12474,3.0702,1.44,3.1845,0.24849,1.0642,0.31287,-0.21799,0.0,0.15536,-0.18407,3.9432,-0.2687,0.0,0.4785,0.5457,0.5641,2.1284,0.0087875,220.62,1.1451,2.5881,2.0514,0.5028,3522.7,0.26637,1.7895,2.284,-0.94753,0.0,-0.96107,-0.90712,0.54371,0.29454,-0.59777,1.8775,-0.23791,-0.19658,0.11493,0.61648,5.1209,0.61095,-0.13389,399.54,-164.7809,88.08116,15.507781,49.574253,0.38299003,17.005733,-8.327104,20.339428,-15.795536,11.020037,-11.96867,7.3335137,-13.22181,6.162804,-12.714835,4.8902054,-14.036269,5.7496576,-11.48291,2.7742321,-8.379061,0.5736798,-5.615049,-1.3888023,-5.09953,-0.59682816,-3.2422388,2.1093814,-0.18111403,-2.287268,-2.6179898,-4.068115,-3.0304692,-2.104059,-2.1580157,-3.7715447,0.5237707,-3.9469059,1.363477,-2.5177531,Q2
